observations,total_return,annualized_return,annualized_volatility,sharpe_ratio,maximum_drawdown,mean_daily_net_return,positive_net_day_fraction,average_absolute_position,average_daily_turnover,total_turnover,position_changes,asset,method,policy,strategy,cost_bps
304,-0.23334578954227547,-0.27315215220432,0.6439787304517903,-0.17489482904400266,-0.42648047701375325,-0.0003085713697817528,0.5197368421052632,1.0,0.3125,95.0,48,ETH,phase4_short_window_only_lstm,cost_aware,phase4_short_window_only_lstm__cost_aware,0
304,0.04002223137553207,0.04824393818921857,0.6438722991427378,0.38843201928283344,-0.6111273592930824,0.0006852071707295732,0.4967105263157895,1.0,0.9572368421052632,291.0,146,ETH,phase4_short_window_only_xgb,daily_sign,phase4_short_window_only_xgb__daily_sign,0
304,0.04002223137553207,0.04824393818921857,0.6438722991427378,0.38843201928283344,-0.6111273592930824,0.0006852071707295732,0.4967105263157895,1.0,0.9572368421052632,291.0,146,ETH,phase4_short_window_only_xgb,cost_aware,phase4_short_window_only_xgb__cost_aware,0
304,-0.257946318668169,-0.3010644206215056,0.6439563635549612,-0.2363532470765824,-0.6221393766269063,-0.00041698952740231034,0.4868421052631579,1.0,0.04276315789473684,13.0,7,ETH,phase5_concat_lstm,daily_sign,phase5_concat_lstm__daily_sign,0
304,-0.257946318668169,-0.3010644206215056,0.6439563635549612,-0.2363532470765824,-0.6221393766269063,-0.00041698952740231034,0.4868421052631579,1.0,0.04276315789473684,13.0,7,ETH,phase5_concat_lstm,cost_aware,phase5_concat_lstm__cost_aware,0
304,0.7066084552220033,0.8998240941635358,0.6424830826318669,1.3139605125353788,-0.47385836086096966,0.002312869590548707,0.5164473684210527,1.0,0.805921052631579,245.0,123,ETH,phase5_concat_xgb,daily_sign,phase5_concat_xgb__daily_sign,0
304,0.7066084552220033,0.8998240941635358,0.6424830826318669,1.3139605125353788,-0.47385836086096966,0.002312869590548707,0.5164473684210527,1.0,0.805921052631579,245.0,123,ETH,phase5_concat_xgb,cost_aware,phase5_concat_xgb__cost_aware,0
304,-0.3870134464843614,-0.4443500205593115,0.6436960782128933,-0.5917599001032072,-0.654383267765709,-0.0010435987039454468,0.4901315789473684,1.0,0.049342105263157895,15.0,8,ETH,phase5_reliability_fusion_lstm,daily_sign,phase5_reliability_fusion_lstm__daily_sign,0
304,-0.3870134464843614,-0.4443500205593115,0.6436960782128933,-0.5917599001032072,-0.654383267765709,-0.0010435987039454468,0.4901315789473684,1.0,0.049342105263157895,15.0,8,ETH,phase5_reliability_fusion_lstm,cost_aware,phase5_reliability_fusion_lstm__cost_aware,0
304,-0.23943073254993819,-0.28007321951850206,0.6439745116845274,-0.18802983420568947,-0.5278473337124583,-0.0003317436182595384,0.5098684210526315,1.0,0.930921052631579,283.0,142,ETH,phase5_reliability_fusion_xgb,daily_sign,phase5_reliability_fusion_xgb__daily_sign,0
304,-0.23943073254993819,-0.28007321951850206,0.6439745116845274,-0.18802983420568947,-0.5278473337124583,-0.0003317436182595384,0.5098684210526315,1.0,0.930921052631579,283.0,142,ETH,phase5_reliability_fusion_xgb,cost_aware,phase5_reliability_fusion_xgb__cost_aware,0
304,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,ETH,random_walk_zero_return,daily_sign,random_walk_zero_return__daily_sign,0
304,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,ETH,random_walk_zero_return,cost_aware,random_walk_zero_return__cost_aware,0
304,-0.3587811779694633,-0.41348308069198747,0.6437768379909953,-0.5087461913055564,-0.5998999357978563,-0.0008973123681606937,0.5032894736842105,1.0,0.003289473684210526,1.0,1,ETH,buy_and_hold,benchmark,buy_and_hold,0
304,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,ETH,cash,benchmark,cash,0
304,-0.375365039530252,-0.43164839735280436,0.4579805015511732,-1.003203738556249,-0.4578765730143418,-0.00125876096258083,0.46710526315789475,1.0,1.1414473684210527,347.0,174,BTC,arima,daily_sign,arima__daily_sign,5
304,-0.13514580092792416,-0.159979290503113,0.45806822594833096,-0.15033205300516292,-0.38936236091617016,-0.0001886639365020423,0.4901315789473684,1.0,0.6611842105263158,201.0,101,BTC,arima,cost_aware,arima__cost_aware,5
304,-0.33371262156913395,-0.38584514181232565,0.45734057306813075,-0.8359103947987581,-0.4892527473872056,-0.0010473855862763602,0.48355263157894735,1.0,0.029605263157894735,9.0,5,BTC,phase0_lstm,daily_sign,phase0_lstm__daily_sign,5
304,-0.29269912042793855,-0.3401790614702488,0.457376152242362,-0.6792762491673104,-0.4776032114989328,-0.0008511911154897765,0.4868421052631579,1.0,0.01644736842105263,5.0,3,BTC,phase0_lstm,cost_aware,phase0_lstm__cost_aware,5
304,-0.04624334757719917,-0.055261599639957915,0.45643956584277057,0.10410859772149612,-0.2810904278249382,0.00013018981683424478,0.48026315789473684,1.0,0.8125,247.0,124,BTC,phase0_xgb,daily_sign,phase0_xgb__daily_sign,5
304,-0.009277097241982779,-0.011128226911992,0.4565298663715071,0.20416562508101588,-0.24845428990605167,0.0002553635768106614,0.48355263157894735,1.0,0.7467105263157895,227.0,114,BTC,phase0_xgb,cost_aware,phase0_xgb__cost_aware,5
304,-0.28338546365332384,-0.3297334760933254,0.45751206896760105,-0.6451770955139626,-0.47072435056608053,-0.0008087022132030154,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase1_lstm,daily_sign,phase1_lstm__daily_sign,5
304,-0.28338546365332384,-0.3297334760933254,0.45751206896760105,-0.6451770955139626,-0.47072435056608053,-0.0008087022132030154,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase1_lstm,cost_aware,phase1_lstm__cost_aware,5
304,0.021559016854535207,0.02594067434462044,0.4574455609764646,0.2854576739850452,-0.293968928401212,0.00035775711181130343,0.4901315789473684,1.0,0.5032894736842105,153.0,77,BTC,phase1_xgb,daily_sign,phase1_xgb__daily_sign,5
304,0.2231036006028897,0.273542478327343,0.45693243436123737,0.7584283811160807,-0.24914705683009075,0.000949453497183625,0.5032894736842105,1.0,0.46381578947368424,141.0,71,BTC,phase1_xgb,cost_aware,phase1_xgb__cost_aware,5
